Time, Acc, GYR, Mag
2.97142	-71 	 137 	 1277	15 	 5 	 -127	-13 	 -1 	 501
2.980218	-75 	 142 	 1283	8 	 0 	 -123	-15 	 -1 	 501
2.989089	-95 	 140 	 1283	14 	 5 	 -125	-15 	 -2 	 497
2.997976	-68 	 143 	 1293	14 	 7 	 -128	-11 	 -1 	 499
3.006715	-79 	 135 	 1256	9 	 1 	 -128	-12 	 2 	 497
3.015549	-78 	 137 	 1299	11 	 7 	 -122	-12 	 -254 	 494
3.024759	-67 	 138 	 1276	12 	 0 	 -122	-12 	 -4 	 494
3.033611	-96 	 144 	 1271	9 	 -5 	 -122	-10 	 2 	 498
3.042606	-84 	 139 	 1271	14 	 2 	 -123	-15 	 1 	 496
3.051909	-82 	 144 	 1271	11 	 6 	 -125	-11 	 0 	 487
3.060674	-62 	 141 	 1512	6 	 11 	 -120	-11 	 -4 	 497
3.069396	-78 	 133 	 1287	10 	 4 	 -127	-12 	 -4 	 497
3.078434	-75 	 147 	 1270	10 	 2 	 -129	-14 	 0 	 489
3.087431	-71 	 146 	 1269	11 	 2 	 -123	-12 	 0 	 498
3.096221	-88 	 139 	 1274	10 	 0 	 -122	-13 	 1 	 482
3.105058	-67 	 140 	 1518	9 	 248 	 -127	-13 	 2 	 484
3.113964	-62 	 148 	 1265	11 	 2 	 -123	-8 	 2 	 484
3.122898	-71 	 145 	 1278	9 	 4 	 -124	-12 	 -2 	 491
3.131771	-71 	 143 	 1260	5 	 1 	 -128	-13 	 2 	 492
3.140689	-72 	 147 	 1285	3 	 2 	 -119	-14 	 0 	 484
3.149531	-78 	 139 	 1031	5 	 7 	 -127	-14 	 4 	 493
3.15832	-77 	 144 	 1255	2 	 -3 	 -123	-11 	 4 	 493
3.167143	-78 	 141 	 1278	5 	 5 	 -125	-10 	 -3 	 493
3.176645	-91 	 132 	 1245	7 	 1 	 -130	-11 	 0 	 497
3.187064	-83 	 148 	 1286	15 	 6 	 -128	-13 	 0 	 496
3.197637	-61 	 134 	 1252	6 	 -252 	 -121	-11 	 -2 	 493
3.208358	-72 	 140 	 1282	8 	 2 	 -123	-11 	 -2 	 504
3.218949	-48 	 141 	 1237	11 	 4 	 -121	-11 	 2 	 492
3.229287	-76 	 147 	 1272	10 	 2 	 -126	-13 	 7 	 491
3.239887	-75 	 139 	 1280	12 	 5 	 -125	-11 	 3 	 501
3.250333	-90 	 137 	 1299	11 	 2 	 -120	-12 	 0 	 499
3.260778	-73 	 138 	 1267	7 	 2 	 -127	-11 	 -1 	 498
3.270387	-77 	 146 	 1281	14 	 -1 	 -126	-12 	 2 	 504
3.279581	-71 	 146 	 1261	5 	 4 	 -128	-12 	 2 	 504
3.288214	-75 	 145 	 1278	13 	 8 	 -126	-11 	 0 	 494
3.297394	-72 	 143 	 1281	9 	 7 	 -124	-10 	 -5 	 495
3.306326	-82 	 139 	 1276	16 	 1 	 -129	-12 	 2 	 499
3.314981	-74 	 147 	 1277	11 	 -1 	 -120	-9 	 -1 	 495
3.324105	-83 	 141 	 1275	4 	 -2 	 -128	-9 	 -1 	 496
3.333113	-70 	 148 	 1288	9 	 2 	 -125	-11 	 -2 	 496
3.34203	-87 	 141 	 1507	16 	 5 	 -123	-11 	 4 	 493
3.351016	-84 	 140 	 1277	12 	 0 	 -122	-13 	 -1 	 500
3.359734	-75 	 132 	 1275	12 	 3 	 -120	-13 	 1 	 491
